Resource,type,name,extension,date,size,sha1,md5,files_count,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,scan_errors,license__key,license__score,license__short_name,license__category,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_choice,matched_rule__licenses,copyright,copyright_holder,author,email,url,package__type,package__name,package__version,package__primary_language,package__summary,package__description,package__homepage_url,package__download_url,package__bug_tracking_url,package__vcs_repository,package__copyright,package__asserted_license,package__notice_text
/data/archive/zip/moq.4.2.1507.118.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,68,,,,,,,,http://schemas.openxmlformats.org/package/2006/content-types,,,,,,,,,,,,,
/data/archive/zip/moq.4.2.1507.118.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,,,,,,,,http://schemas.openxmlformats.org/package/2006/relationships,,,,,,,,,,,,,
/data/archive/zip/moq.4.2.1507.118.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,,,,,,,,http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties,,,,,,,,,,,,,
/data/archive/zip/moq.4.2.1507.118.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,,,,,,,,http://purl.org/dc/elements/1.1/,,,,,,,,,,,,,
/data/archive/zip/moq.4.2.1507.118.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,,,,,,,,http://purl.org/dc/terms/,,,,,,,,,,,,,
/data/archive/zip/moq.4.2.1507.118.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,,,,,,,,http://schemas.openxmlformats.org/package/2006/metadata/core-properties,,,,,,,,,,,,,
/data/archive/zip/moq.4.2.1507.118.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/zip_broken.zip,file,zip_broken.zip,.zip,2016-12-01,122,ff1dffc5cf58756c3f03b5dd3de9f52347e79a31,7d2f449a2216fd1b64b86515112bc400,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/zip_broken.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/relative_nested.zip,file,relative_nested.zip,.zip,2016-12-01,1060,0e04a5835c70a033ba53d96a5c084583dcd8449d,06e9b62cf63550facac8125578a8a813,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/relative_nested.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/test.zip,file,test.zip,.zip,2016-12-01,177,cfc0922435b491da0ac246ad7cad5ca5915b4fe2,3f7afbda0c32d83d3c3fd1b447a33c55,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/test.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/exceptionhero.javascript.1.0.5.nupkg,file,exceptionhero.javascript.1.0.5.nupkg,.nupkg,2016-12-01,4623,cbc805ba2944bca769989f99c4ab9c1f87949d49,dfba30dcc3e6ee006c6c51aa2888a7bf,,application/octet-stream,Microsoft OOXML,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/exceptionhero.javascript.1.0.5.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,http://schemas.openxmlformats.org/package/2006/relationships,,,,,,,,,,,,,
/data/archive/zip/exceptionhero.javascript.1.0.5.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties,,,,,,,,,,,,,
/data/archive/zip/exceptionhero.javascript.1.0.5.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,,,,,,,,http://purl.org/dc/elements/1.1/,,,,,,,,,,,,,
/data/archive/zip/exceptionhero.javascript.1.0.5.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,,,,,,,,http://purl.org/dc/terms/,,,,,,,,,,,,,
/data/archive/zip/exceptionhero.javascript.1.0.5.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,,,,,,,,http://schemas.openxmlformats.org/package/2006/metadata/core-properties,,,,,,,,,,,,,
/data/archive/zip/exceptionhero.javascript.1.0.5.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,,,,,,,,http://schemas.openxmlformats.org/package/2006/content-types,,,,,,,,,,,,,
/data/archive/zip/exceptionhero.javascript.1.0.5.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/unicode.zip,file,unicode.zip,.zip,2016-12-01,668,9ef3fdb7bcc25c27e94ee5f602ed3bef949fb7f1,7a3067c10240c60609697c937afb3280,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/unicode.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/zip_unicode.zip,file,zip_unicode.zip,.zip,2016-12-05,330,f3c4f69fda916db22a33caef28bb1c4bb8e01abb,0e7de801c7300989a8fc787b574731ff,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/zip_unicode.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/zip_invalidpath.zip,file,zip_invalidpath.zip,.zip,2016-12-01,165,22e5319810e05682a630f2cf41a75561cc34412c,8f1acbf052678df8bd7bf4d0cd6655e0,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/zip_invalidpath.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/javascript-fastclass.1.1.729.121805.nupkg,file,javascript-fastclass.1.1.729.121805.nupkg,.nupkg,2016-12-01,17590,98980b490cc3a9a62656a95285a6be6a8d028a7f,ead0ea95e336a067e46dca08a56030fe,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/javascript-fastclass.1.1.729.121805.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,http://schemas.openxmlformats.org/package/2006/relationships,,,,,,,,,,,,,
/data/archive/zip/javascript-fastclass.1.1.729.121805.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties,,,,,,,,,,,,,
/data/archive/zip/javascript-fastclass.1.1.729.121805.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,182,,,,,,,,http://purl.org/dc/elements/1.1/,,,,,,,,,,,,,
/data/archive/zip/javascript-fastclass.1.1.729.121805.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,182,,,,,,,,http://purl.org/dc/terms/,,,,,,,,,,,,,
/data/archive/zip/javascript-fastclass.1.1.729.121805.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,182,,,,,,,,http://schemas.openxmlformats.org/package/2006/metadata/core-properties,,,,,,,,,,,,,
/data/archive/zip/javascript-fastclass.1.1.729.121805.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,184,,,,,,,,http://schemas.openxmlformats.org/package/2006/content-types,,,,,,,,,,,,,
/data/archive/zip/javascript-fastclass.1.1.729.121805.nupkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/dup_names.zip,file,dup_names.zip,.zip,2016-12-01,5198,7b2aa90a9d4320a316adca2d43ab34726411eaf1,50ce075a97c4f89ae95f27588275573c,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/dup_names.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/relative_parent_folders.zip,file,relative_parent_folders.zip,.zip,2016-12-01,461,f63d43922eaaaf3b615716b31ab7d8c24482163a,9a848baa40a00bf6f69c71dff06e5849,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/relative_parent_folders.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/zip_password_nexb.zip,file,zip_password_nexb.zip,.zip,2016-12-01,133,1a50da6c5f48417dcd5c862f1f10386fdfbda21e,e9eadfdb27f13de4ce8a1fe33bcb6382,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/zip_password_nexb.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/backslash/,directory,backslash,,,93180,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/jar/,directory,jar,,,7073,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/timezone/,directory,timezone,,,49658,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/backslash/boo-0.3-src.zip,file,boo-0.3-src.zip,.zip,2016-12-01,84230,b028e49123cb71c6928bfd098342cdb94264cdc8,e7b89fa83776b0f95c8ef65c9616ac30,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/backslash/boo-0.3-src.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/backslash/backslash1.zip,file,backslash1.zip,.zip,2016-12-01,413,984dd3e5f497b3c22b78cad2c76b0b150c79619c,9d1ea7c1aaa469e2c5df2a3c403a1897,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/backslash/backslash1.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/backslash/AspectJTest.zip,file,AspectJTest.zip,.zip,2016-12-01,8537,da71a295851960e9322a6b91a9e7f0fbd7b12319,e3599dcfc8e1fde1bac1e2b609c41e2e,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/backslash/AspectJTest.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/jar/simple.jar,file,simple.jar,.jar,2016-12-01,7073,e3b7db97ef448619703ca18124d01efe4c45d8a2,e7b8d490c09dd88a42c960cc8b8bbe03,,application/java-archive,Java archive data (JAR),,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/jar/simple.jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/timezone/projecttest.zip,file,projecttest.zip,.zip,2016-12-01,48778,af316c88e08495ded3ed4f3838687a2be9bf7e68,84aae7638a282660179d654cd09fcc6d,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/timezone/projecttest.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/timezone/c.zip,file,c.zip,.zip,2016-12-01,880,f3215588fa890f4e5d9c9f57fef54b342f79c420,cf5dde7dd749bac8eff0bf9aece80c57,,application/zip,"Zip archive data, at least v1.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/zip/timezone/c.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/deb/adduser_3.112ubuntu1_all.deb,file,adduser_3.112ubuntu1_all.deb,.deb,2016-12-01,119632,2e45da8247b58801600b22df139864f7a4167574,8527d20c0b6f3113b8ed5f40ecc6fd6e,,application/vnd.debian.binary-package,Debian binary package (format 2.0),,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/deb/adduser_3.112ubuntu1_all.deb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/deb/wget-el_0.5.0-8_all.deb,file,wget-el_0.5.0-8_all.deb,.deb,2016-12-01,37728,1b1d55378493446d63565b7078c93df01a552e3e,2975f212d16ae4d7a298fa44050b96f9,,application/vnd.debian.binary-package,Debian binary package (format 2.0),,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/deb/wget-el_0.5.0-8_all.deb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/deb/libjama-dev_1.2.4-2_all.deb,file,libjama-dev_1.2.4-2_all.deb,.deb,2016-12-02,54216,ef120dfcacec3c62f96b2600872bc98d524f051a,7d67ba8db0cf22e4d2fd33e2c3570bd9,,application/vnd.debian.binary-package,Debian binary package (format 2.0),,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/deb/libjama-dev_1.2.4-2_all.deb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/deb/adduser_3.113%2Bnmu3ubuntu3_all.deb,file,adduser_3.113%2Bnmu3ubuntu3_all.deb,.deb,2016-12-01,169360,a64caa75eee209bacbc39cbbcb058db80e5042af,98c532cd738cfce59d448ed96ea5c8e7,,application/vnd.debian.binary-package,Debian binary package (format 2.0),,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/deb/adduser_3.113%2Bnmu3ubuntu3_all.deb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/deb/origin.ABOUT,file,origin.ABOUT,.ABOUT,2016-12-01,231,bc1077c0e1c0287b530dc71a9d332ba3d2a59576,183bf7879108719fed0bb9c56d7d7e53,,text/plain,ASCII text,ActionScript 3,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/deb/origin.ABOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,http://ftp.osuosl.org/pub/ubuntu/pool/main/a/adduser/adduser_3.112ubuntu1_all.deb,,,,,,,,,,,,,
/data/archive/deb/origin.ABOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,http://ftp.osuosl.org/pub/ubuntu/pool/main/a/adduser/adduser_3.113+nmu3ubuntu3_all.deb,,,,,,,,,,,,,
/data/archive/wmz/image003.wmz,file,image003.wmz,.wmz,2016-12-01,861,74e070a8e296103a56f55cd2d3b103d33f441601,5a3528d23aaee4ddee99c8a88f04446e,,application/x-gzip,"gzip compressed data, max compression, from NTFS filesystem (NT)",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/wmz/Go.wmz,file,Go.wmz,.wmz,2016-12-01,3654,85b1970ad07fc0ace821e2abc96560eba5412952,2a61cefee176b0aab6b1171fabf10925,,application/zip,"Zip archive data, at least v2.0 to extract",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/tgz_unicode.tgz,file,tgz_unicode.tgz,.tgz,2016-12-05,425,877692f4841fd876067171ee7f16093666670000,f9b71db52a1b6a4081b086438ece521b,,application/x-gzip,"gzip compressed data, last modified: Mon Dec 5 10:51:00 2016, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/tgz_unicode.tgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/symlink.tar.gz,file,symlink.tar.gz,.gz,2016-12-01,285,0798549755c3170657b96f7cd12fe915feee71ea,b77f8fc50c6a27a1bd96a115daad15b6,,application/x-gzip,"gzip compressed data, last modified: Mon Jun 7 18:51:47 2010, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/symlink.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/trailing2.tar.gz,file,trailing2.tar.gz,.gz,2016-12-01,3858,8f93c99720e1c85ae32ac9b16c3e4cfd9ec3e9c9,cb17d1a75e8e3e655315a729fab57d64,,application/x-gzip,"gzip compressed data, last modified: Thu Jul 2 02:54:37 2009, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/trailing2.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/commons-logging-1.1.2-src.tar.gz,file,commons-logging-1.1.2-src.tar.gz,.gz,2016-12-01,187560,67e291330747cc6a8db31a51a8bb11f01039b06a,8928a44ded8fb362974fa303900773d6,,application/x-gzip,"gzip compressed data, from FAT filesystem (MS-DOS, OS/2, NT)",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/commons-logging-1.1.2-src.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/absolute_path.tar.gz,file,absolute_path.tar.gz,.gz,2016-12-01,192,cb8b7e57596b877247e52b777759ff642beba358,accf9c7054a607975aae5edaaa584160,,application/x-gzip,"gzip compressed data, last modified: Thu Jul 2 15:25:44 2009, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/absolute_path.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/tarred_gzipped.tar.gz,file,tarred_gzipped.tar.gz,.gz,2016-12-01,217,c71fe48f8228be16e7a0137b7d98497a9f0702a5,79391325f1feb0058ac01476321bd7d7,,application/x-gzip,"gzip compressed data, last modified: Tue Sep 9 01:32:36 2008, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/tarred_gzipped.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/relative.tar.gz,file,relative.tar.gz,.gz,2016-12-01,206,8bd98c44182165e0084322f79313126a78a3a040,cc8c6e595992e8bcefaef405d2dc1358,,application/x-gzip,"gzip compressed data, was ""TarTest"", last modified: Wed Aug 19 06:00:03 2009, max compression",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/relative.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/trailing.tar.gz,file,trailing.tar.gz,.gz,2016-12-01,118,5939d547e5483c501db9fc89c44a1cdbc43f2ff7,e4fdc86505a8e793f13bad6f0c12275c,,application/x-gzip,"gzip compressed data, was ""tarred_gzipped.tar"", last modified: Thu Aug 13 00:56:19 2009, from FAT filesystem (MS-DOS, OS/2, NT)",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/trailing.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/broken.tar.gz,file,broken.tar.gz,.gz,2016-12-01,223,8bd16a471fb9a9941e7579709056029b7e146eaf,1d10d40a4b9c888d823a67582cc9eefb,,application/x-gzip,"gzip compressed data, was ""4\322\305H"", encrypted, last modified: Wed Mar 28 07:16:53 2029, from FAT filesystem (MS-DOS, OS/2, NT)",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/broken.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/mixed_case_and_symlink.tgz,file,mixed_case_and_symlink.tgz,.tgz,2016-12-01,463556,adecd0514de3fb5164921a0d8fdc28c0e99c9c7d,cca6410d4895cb1e8ae6cb152972ee89,,application/x-gzip,"gzip compressed data, was ""skinenigmang-logos-xpm-hi-20070214.tar"", last modified: Fri Mar 12 02:24:44 2010, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/mixed_case_and_symlink.tgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/tarred_gzipped.gz,file,tarred_gzipped.gz,.gz,2016-12-01,217,c71fe48f8228be16e7a0137b7d98497a9f0702a5,79391325f1feb0058ac01476321bd7d7,,application/x-gzip,"gzip compressed data, last modified: Tue Sep 9 01:32:36 2008, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/tarred_gzipped.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/mixed_case_and_symlink.tgz.expected,file,mixed_case_and_symlink.tgz.expected,.expected,2016-12-01,23609,0512785daca05dae8cabec50f2c154b46ca4546a,e528ae6a1c579ead0a9c28df24d228e5,,text/plain,ASCII text,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/no_trailing.tar.gz,file,no_trailing.tar.gz,.gz,2016-12-01,3836,15a4efe56b2219dd6e7c22267f4b4a4664ec04e9,6c4571f0643d786e7641f4c03519278c,,application/x-gzip,"gzip compressed data, last modified: Thu Jul 2 02:54:37 2009, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/no_trailing.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/tarred_gzipped.tgz,file,tarred_gzipped.tgz,.tgz,2016-12-01,217,c71fe48f8228be16e7a0137b7d98497a9f0702a5,79391325f1feb0058ac01476321bd7d7,,application/x-gzip,"gzip compressed data, last modified: Tue Sep 9 01:32:36 2008, from Unix",,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tgz/tarred_gzipped.tgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/tar_relative.tar,file,tar_relative.tar,.tar,2016-12-01,10240,b01ace33ab92c1eb93c4559574fb0cdac1ac3878,efbdb5cf5f0da07e8a53063ba30c044f,,application/x-tar,POSIX tar archive,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/tar_relative.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/tarred.tar,file,tarred.tar,.tar,2016-12-01,10240,b655d4fc48e19910b9ab7a7102a8c051a39818f1,393e789f4e4b2be93a46d0619380b445,,application/x-tar,POSIX tar archive (GNU),,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/tarred.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/testtar.tar,file,testtar.tar,.tar,2016-12-01,435200,ab35529c6a775706980651853b3c36e7c3cc0b65,8ae56950e87dcadfdef07198b4e157e9,,application/x-tar,POSIX tar archive,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/testtar.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/testtar.README,file,testtar.README,.README,2016-12-01,194,d5eaf1d7b0846c7c737e337b159c39338d03d91d,da97fccd83fb538eefa1f23d479506ea,,text/plain,ASCII text,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/testtar.README,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,https://hg.python.org/cpython/file/bff88c866886/Lib/test/testtar.tar,,,,,,,,,,,,,
/data/archive/tar/absolute_path.tar,file,absolute_path.tar,.tar,2016-12-01,10240,4859ebb5ae4ef5166ee6bb75994a03201b4df467,49b57da5904b8e59b8c75b7838f50784,,application/x-tar,POSIX tar archive (GNU),,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/absolute_path.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/tar_absolute.tar,file,tar_absolute.tar,.tar,2016-12-01,10240,d85d67c26fd017a99ad6d96219b3f5e49c843b4c,3b7d6727aecdbaec2d3d43a64fc5273b,,application/x-tar,POSIX tar archive (GNU),,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/tar_absolute.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/special.tar,file,special.tar,.tar,2016-12-01,112640,cf0c396160b6e3ac7c862e9f810d1ae4ad253145,5b211669c5d08f55271513c25c460d79,,application/x-tar,POSIX tar archive (GNU),,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,62,,,,,,,barry@zope.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,,,,,,,aahz@pobox.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,,,,,,,jim@interet.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,,,,,,,james_althoff@i2.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,,,,,,,davida@activestate.com,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,,,,,,,barrett@stsci.edu,,,,,,,,,,,,,,
/data/archive/tar/special.tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,,,,,,,anthony@interlink.com.au,,,,,,,,,,,,,,
