"ScanCode License key","ScanCode License short name","URL to data","URL to text",
"sencha-commercial","Sencha Commercial License 1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sencha-commercial.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sencha-commercial.LICENSE",
"sencha-dev-floss-exception","Sencha GPL 3.0 Exception for Development","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sencha-dev-floss-exception.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sencha-dev-floss-exception.LICENSE",
"sgi-cid-1.0","SGI CID Font Code Public License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sgi-cid-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sgi-cid-1.0.LICENSE",
"sgi-glx-1.0","SGI GLX Public License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sgi-glx-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sgi-glx-1.0.LICENSE",
"sglib","Sglib License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sglib.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sglib.LICENSE",
"shavlik-eula","Shavlik Technologies EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/shavlik-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/shavlik-eula.LICENSE",
"shital-shah","Shital Shah License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/shital-shah.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/shital-shah.LICENSE",
"simpl-1.1","SimPL 1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/simpl-1.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/simpl-1.1.LICENSE",
"slysoft-eula","SlySoft EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/slysoft-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/slysoft-eula.LICENSE",
"smartlabs-freeware","SmartLabs Freeware License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/smartlabs-freeware.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/smartlabs-freeware.LICENSE",
"snprintf","snprintf License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/snprintf.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/snprintf.LICENSE",
"softerra-ldap-browser-eula","Softerra LDAP Browser EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/softerra-ldap-browser-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/softerra-ldap-browser-eula.LICENSE",
"softfloat","SoftFloat","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/softfloat.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/softfloat.LICENSE",
"softsurfer","softSurfer License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/softsurfer.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/softsurfer.LICENSE",
"spark-jive","Spark Jive License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/spark-jive.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/spark-jive.LICENSE",
"sparky","Sparky License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sparky.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sparky.LICENSE",
"speechworks-1.1","SpeechWorks Public License 1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/speechworks-1.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/speechworks-1.1.LICENSE",
"squeak","Apple Squeak License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/squeak.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/squeak.LICENSE",
"srgb","sRGB Profile Licensing Agreement","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/srgb.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/srgb.LICENSE",
"ssleay","Original SSLeay License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ssleay.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ssleay.LICENSE",
"ssleay-windows","Original SSLeay License with Windows exception","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ssleay-windows.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ssleay-windows.LICENSE",
"stanford-mrouted","Stanford mrouted License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/stanford-mrouted.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/stanford-mrouted.LICENSE",
"stanford-pvrg","Stanford PVRG License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/stanford-pvrg.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/stanford-pvrg.LICENSE",
"statewizard","StateWizard License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/statewizard.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/statewizard.LICENSE",
"stax","Stax License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/stax.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/stax.LICENSE",
"stlport-4.5","STLport License 4.5","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/stlport-4.5.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/stlport-4.5.LICENSE",
"stu-nicholls","Stu Nicholls License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/stu-nicholls.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/stu-nicholls.LICENSE",
"sun-bcl-11-06","Sun BCL 11 plus 6","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-11-06.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-11-06.LICENSE",
"sun-bcl-11-07","Sun BCL 11 plus 7","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-11-07.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-11-07.LICENSE",
"sun-bcl-11-08","Sun BCL 11 plus 8","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-11-08.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-11-08.LICENSE",
"sun-bcl-j2re-1.2.x","Sun BCL J2RE 1.2.X","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-j2re-1.2.x.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-j2re-1.2.x.LICENSE",
"sun-bcl-j2re-1.4.2","Sun BCL J2RE 1.4.2","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-j2re-1.4.2.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-j2re-1.4.2.LICENSE",
"sun-bcl-j2re-1.4.x","Sun BCL J2RE 1.4.X","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-j2re-1.4.x.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-j2re-1.4.x.LICENSE",
"sun-bcl-j2re-5.0","Sun BCL J2RE 5.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-j2re-5.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-j2re-5.0.LICENSE",
"sun-bcl-java-servlet-imp-2.1.1","Sun BCL Java Servlet Implementation 2.1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-java-servlet-imp-2.1.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-java-servlet-imp-2.1.1.LICENSE",
"sun-bcl-javahelp","Sun BCL JavaHelp","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-javahelp.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-javahelp.LICENSE",
"sun-bcl-jimi-sdk","Sun BCL JIMI SDK","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-jimi-sdk.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-jimi-sdk.LICENSE",
"sun-bcl-jre6","Sun BCL JRE 6","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-jre6.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-jre6.LICENSE",
"sun-bcl-jsmq","Sun BCL JSMQ","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-jsmq.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-jsmq.LICENSE",
"sun-bcl-opendmk","Sun BCL OpenDMK","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-opendmk.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-opendmk.LICENSE",
"sun-bcl-sdk-1.3","Sun BCL SDK 1.3","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-sdk-1.3.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-sdk-1.3.LICENSE",
"sun-bcl-sdk-1.4.2","Sun BCL SDK 1.4.2","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-sdk-1.4.2.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-sdk-1.4.2.LICENSE",
"sun-bcl-sdk-5.0","Sun BCL SDK 5.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-sdk-5.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-sdk-5.0.LICENSE",
"sun-bcl-sdk-6.0","Sun BCL SDK 6.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-sdk-6.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-sdk-6.0.LICENSE",
"sun-bcl-web-start","Sun BCL Web Start","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-web-start.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bcl-web-start.LICENSE",
"sun-bsd-extra","Sun BSD-Style with Additional Restrictions","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bsd-extra.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-bsd-extra.LICENSE",
"sun-communications-api","Sun Communications API","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-communications-api.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-communications-api.LICENSE",
"sun-ejb-spec-2.1","Sun EJB Specification 2.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-ejb-spec-2.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-ejb-spec-2.1.LICENSE",
"sun-ejb-spec-3.0","Sun EJB Specification 3.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-ejb-spec-3.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-ejb-spec-3.0.LICENSE",
"sun-entitlement-03-15","Sun Entitlement 3 plus 15","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-entitlement-03-15.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-entitlement-03-15.LICENSE",
"sun-entitlement-jaf","Sun Entitlement JAF","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-entitlement-jaf.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-entitlement-jaf.LICENSE",
"sun-glassfish","Sun GlassFish License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-glassfish.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-glassfish.LICENSE",
"sun-iiop","Sun IIOP License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-iiop.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-iiop.LICENSE",
"sun-java-web-services-dev-pack-1.6","Sun Java Web Services Developer Pack 1.6","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-java-web-services-dev-pack-1.6.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-java-web-services-dev-pack-1.6.LICENSE",
"sun-javamail","Sun JavaMail","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-javamail.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-javamail.LICENSE",
"sun-jsr-spec-04-2006","Sun JSR Specification 04-2006","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-jsr-spec-04-2006.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-jsr-spec-04-2006.LICENSE",
"sun-jta-spec-1.0.1","Sun JTA Specification License 1.0.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-jta-spec-1.0.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-jta-spec-1.0.1.LICENSE",
"sun-jta-spec-1.0.1B","Sun JTA Specification License 1.0.1B","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-jta-spec-1.0.1B.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-jta-spec-1.0.1B.LICENSE",
"sun-project-x","Sun Project X","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-project-x.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-project-x.LICENSE",
"sun-prop-non-commercial","Sun Proprietary Non-Commercial License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-prop-non-commercial.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-prop-non-commercial.LICENSE",
"sun-rpc","Sun RPC License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-rpc.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-rpc.LICENSE",
"sun-sdk-spec-1.1","Sun SDK Specification 1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-sdk-spec-1.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-sdk-spec-1.1.LICENSE",
"sun-sissl-1.0","Sun Industry Standards Source License 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-sissl-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-sissl-1.0.LICENSE",
"sun-ssscfr-1.1","Sun Solaris Source Code License 1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-ssscfr-1.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sun-ssscfr-1.1.LICENSE",
"sunpro","SunPro Attribution License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sunpro.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/sunpro.LICENSE",
"svndiff","svndiff License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/svndiff.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/svndiff.LICENSE",
"swig","SWIG Library License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/swig.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/swig.LICENSE",
"synopsys-attribution","Synopsys Attribution License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/synopsys-attribution.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/synopsys-attribution.LICENSE",
"takao-abe","Takao Abe License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/takao-abe.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/takao-abe.LICENSE",
"takuya-ooura","Takuya OOURA License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/takuya-ooura.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/takuya-ooura.LICENSE",
"tanuki-community-sla-1.0","Tanuki Community SLA 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tanuki-community-sla-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tanuki-community-sla-1.0.LICENSE",
"tanuki-community-sla-1.1","Tanuki Community SLA 1.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tanuki-community-sla-1.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tanuki-community-sla-1.1.LICENSE",
"tanuki-community-sla-1.2","Tanuki Community SLA 1.2","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tanuki-community-sla-1.2.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tanuki-community-sla-1.2.LICENSE",
"tanuki-community-sla-1.3","Tanuki Community SLA 1.3","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tanuki-community-sla-1.3.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tanuki-community-sla-1.3.LICENSE",
"tatu-ylonen","Tatu Ylonen License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tatu-ylonen.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tatu-ylonen.LICENSE",
"teamdev-services","TeamDev Services License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/teamdev-services.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/teamdev-services.LICENSE",
"telerik-eula","Telerik EULA","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/telerik-eula.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/telerik-eula.LICENSE",
"tenable-nessus","Tenable Nessus License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tenable-nessus.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tenable-nessus.LICENSE",
"term-readkey","Term Readkey License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/term-readkey.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/term-readkey.LICENSE",
"tested-software","Tested Software License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tested-software.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tested-software.LICENSE",
"tex-live","TeX Live License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tex-live.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tex-live.LICENSE",
"tgppl-1.0","TGGPL 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tgppl-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tgppl-1.0.LICENSE",
"thomas-bandt","Thomas Bandt License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/thomas-bandt.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/thomas-bandt.LICENSE",
"ti-broadband-apps","TI Broadband Applications License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ti-broadband-apps.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ti-broadband-apps.LICENSE",
"ti-restricted","TI Restricted Use License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ti-restricted.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ti-restricted.LICENSE",
"tidy","Tidy License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tidy.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tidy.LICENSE",
"tiger-crypto","Tiger Cryptography License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tiger-crypto.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tiger-crypto.LICENSE",
"tigra-calendar-3.2","Tigra Calendar 3.2 License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tigra-calendar-3.2.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tigra-calendar-3.2.LICENSE",
"tigra-calendar-4.0","Tigra Calendar 4.0 License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tigra-calendar-4.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tigra-calendar-4.0.LICENSE",
"timestamp-picker","Timestamp Picker License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/timestamp-picker.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/timestamp-picker.LICENSE",
"tizen-sdk","Tizen SDK License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tizen-sdk.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tizen-sdk.LICENSE",
"tpl-1.0","TPL 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tpl-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tpl-1.0.LICENSE",
"treeview-developer","TreeView Developer License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/treeview-developer.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/treeview-developer.LICENSE",
"treeview-distributor","TreeView Distributor License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/treeview-distributor.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/treeview-distributor.LICENSE",
"triptracker","TripTracker License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/triptracker.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/triptracker.LICENSE",
"truecrypt-3.1","TrueCrypt License 3.1","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/truecrypt-3.1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/truecrypt-3.1.LICENSE",
"ttf2pt1","TTF2PT1 Project License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ttf2pt1.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ttf2pt1.LICENSE",
"tu-berlin","TU Berlin License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tu-berlin.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/tu-berlin.LICENSE",
"twisted-snmp","TwistedSNMP License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/twisted-snmp.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/twisted-snmp.LICENSE",
"txl-10.5","TXL 10.5 License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/txl-10.5.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/txl-10.5.LICENSE",
"ubc","University of British Columbia License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ubc.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ubc.LICENSE",
"ucl-1.0","UCL-1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ucl-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/ucl-1.0.LICENSE",
"unbuntu-font-1.0","Ubuntu Font 1.0","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unbuntu-font-1.0.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unbuntu-font-1.0.LICENSE",
"unicode","Unicode Inc License Agreement","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unicode.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unicode.LICENSE",
"unicode-data-software","Unicode - Data Files and Software","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unicode-data-software.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unicode-data-software.LICENSE",
"unicode-mappings","Unicode Mappings License","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unicode-mappings.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unicode-mappings.LICENSE",
"unknown","unknown","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unknown.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unknown.LICENSE",
"unlimited-binary-linking","Unlimited Binary Linking Exception","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unlimited-binary-linking.yml","https://github.com/nexB/scancode-toolkit/blob/develop/src/licensedcode/data/licenses/unlimited-binary-linking.LICENSE",
